Vehicle Manufacturer Name,Veh Mfr Code,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,# of Gears,Equivalent Test Weight (lbs.),CO (g/mi),CO2 (g/mi),NOx (g/mi)
Jaguar Land Rover L,JLX,Truck,525,8,8,6000,0.0950000,307.3169000,0.0046000
Jaguar Land Rover L,JLX,Truck,300,4,9,4750,0.2436000,339.1537000,0.0113000
Jaguar Land Rover L,JLX,Truck,300,4,9,4750,0.0738000,246.5555000,0.0024000
Jaguar Land Rover L,JLX,Truck,565,8,8,6500,0.4295000,549.8691000,0.0190000
Jaguar Land Rover L,JLX,Truck,565,8,8,6500,0.2266000,348.3843000,0.0181000
Jaguar Land Rover L,JLX,Truck,525,8,8,6000,0.2305000,437.9219000,0.0128000
Jaguar Land Rover L,JLX,Truck,525,8,8,6000,0.0950000,307.3169000,0.0046000
Jaguar Land Rover L,JLX,Truck,400,6,8,5500,0.3044000,362.2860000,0.0084000
Jaguar Land Rover L,JLX,Truck,400,6,8,5500,0.1651000,254.1928000,0.0007000
Jaguar Land Rover L,JLX,Truck,400,6,8,5500,0.7343000,411.1890000,0.0050000
Jaguar Land Rover L,JLX,Truck,400,6,8,5500,0.8600000,495.8700000,0.0101300
Jaguar Land Rover L,JLX,Truck,400,6,8,5500,0.4511000,454.7160000,0.0002000
Jaguar Land Rover L,JLX,Truck,400,4,1,6000,0.1657000,279.1910000,0.0001000
Jaguar Land Rover L,JLX,Truck,400,4,1,6000,0.2436000,394.6942000,0.0100000
Jaguar Land Rover L,JLX,Truck,400,4,1,6000,1.3156000,430.6100000,0.0035000
Jaguar Land Rover L,JLX,Truck,400,4,1,6000,,,
Jaguar Land Rover L,JLX,Truck,400,4,1,6000,,,
Jaguar Land Rover L,JLX,Truck,525,8,8,5500,0.2586000,425.5390000,0.0137000
Jaguar Land Rover L,JLX,Truck,525,8,8,5500,0.0977000,291.0144000,0.0043000
Jaguar Land Rover L,JLX,Truck,575,8,8,5500,0.2709000,496.6958000,0.0162000
Jaguar Land Rover L,JLX,Truck,575,8,8,5500,0.1149000,328.4351000,0.0040000
Jaguar Land Rover L,JLX,Truck,565,8,8,6000,0.3751000,524.5657000,0.0184000
Jaguar Land Rover L,JLX,Truck,565,8,8,6000,0.1533000,346.7147000,0.0101000
Jaguar Land Rover L,JLX,Both,250,4,8,4750,0.3882000,343.7327000,0.0107000
Jaguar Land Rover L,JLX,Both,250,4,8,4750,0.2180000,241.3317000,0.0009000
Jaguar Land Rover L,JLX,Truck,249,4,9,4500,0.2011000,362.1579000,0.0118000
Jaguar Land Rover L,JLX,Truck,249,4,9,4500,0.2208000,355.2716000,0.0176000
Jaguar Land Rover L,JLX,Truck,249,4,9,4500,0.2073000,354.6587000,0.0079000
Jaguar Land Rover L,JLX,Truck,249,4,9,4500,0.2057000,242.8206000,0.0021000
Jaguar Land Rover L,JLX,Truck,249,4,9,4500,0.1986000,228.1683000,0.0024000
Jaguar Land Rover L,JLX,Truck,249,4,9,4500,0.1915000,224.3468000,0.0021000
Jaguar Land Rover L,JLX,Truck,249,4,9,4500,1.0178000,393.3717000,0.0066000
Jaguar Land Rover L,JLX,Truck,249,4,9,4500,0.8141000,363.9122000,0.0070000
Jaguar Land Rover L,JLX,Truck,249,4,9,4500,0.7442000,368.1652000,0.0066000
Jaguar Land Rover L,JLX,Both,400,6,8,5000,0.4438000,380.7823000,0.0070000
Jaguar Land Rover L,JLX,Both,400,6,8,5000,0.1277000,257.6253000,0.0006000
Jaguar Land Rover L,JLX,Both,340,6,8,5000,0.2780000,353.5550000,0.0090000
Jaguar Land Rover L,JLX,Both,340,6,8,5000,0.1560000,241.1980000,0.0010000
"Karma Automotive, L",KAL,Car,228,3,1,5500,1.1083700,554.9000000,0.0167900
"Karma Automotive, L",KAL,Car,228,3,1,5500,1.3148200,432.7319000,0.0591700
"Karma Automotive, L",KAL,Car,228,3,1,5500,0.3102000,285.7000000,0.0015000
"Karma Automotive, L",KAL,Car,228,3,1,5500,0.4435000,374.3141000,0.0019000
"Karma Automotive, L",KAL,Car,228,3,1,5500,0.7214000,277.7559000,0.0099000
Kia,KMX,Truck,290,6,8,5000,0.5267000,369.3094000,0.0101000
Kia,KMX,Truck,290,6,8,5000,0.0598000,245.4810000,0.0039000
Kia,KMX,Truck,290,6,8,4750,0.7298000,366.5860000,0.0122000
Kia,KMX,Truck,290,6,8,4750,0.0597000,243.9186000,0.0047000
Kia,KMX,Truck,290,6,8,4750,0.5890000,361.4969000,0.0119000
Kia,KMX,Truck,290,6,8,4750,0.0573000,237.5038000,0.0053000
Kia,KMX,Car,320,,1,4750,,,
Kia,KMX,Car,320,,1,4750,,,
Kia,KMX,Car,320,,1,4750,,,
Kia,KMX,Car,320,,1,4750,,,
Kia,KMX,Car,167,,1,4250,,,
Kia,KMX,Car,167,,1,4250,,,
Kia,KMX,Car,225,,1,4500,,,
Kia,KMX,Car,225,,1,4500,,,
Kia,KMX,Car,201,4,7,3375,0.5755000,276.3792000,0.0133000
Kia,KMX,Car,201,4,7,3375,0.2426000,293.5342000,0.0047000
Kia,KMX,Car,201,4,7,3375,0.6956000,329.9194000,0.0070000
Kia,KMX,Car,201,4,7,3375,0.3640000,261.7753000,0.0165000
Kia,KMX,Car,201,4,7,3375,0.0778000,181.5908000,0.0010000
Kia,KMX,Car,147,4,1,3125,0.3577000,232.3755000,0.0013000
Kia,KMX,Car,147,4,1,3125,0.0692000,147.5172000,0.0028000
Kia,KMX,Car,147,4,1,3250,0.3264000,253.5496000,0.0011000
Kia,KMX,Car,147,4,1,3250,0.0423000,166.6808000,0.0033000
Kia,KMX,Car,147,4,1,3250,0.4796000,252.1653000,0.0009000
Kia,KMX,Car,147,4,1,3250,0.0730000,166.7289000,0.0041000
Kia,KMX,Car,147,4,1,3125,0.1426000,221.8258000,0.0101000
Kia,KMX,Car,147,4,1,3125,0.0864000,151.7670000,0.0026000
Kia,KMX,Car,147,4,1,3125,0.0775888,145.4338193,0.0021548
Kia,KMX,Car,147,4,1,3125,0.1335650,217.9664603,0.0083226
Kia,KMX,Car,147,4,1,3250,0.2245689,242.3215506,0.0118205
Kia,KMX,Car,147,4,1,3250,0.1032668,153.9391354,0.0026415
Kia,KMX,Car,201,4,6,3250,0.4911684,310.9623413,0.0037877
Kia,KMX,Car,201,4,6,3250,0.1878173,198.6554565,0.0016704
Kia,KMX,Car,201,4,6,3250,0.5167383,313.0718079,0.0047642
Kia,KMX,Car,201,4,6,3250,0.1666405,199.2821655,0.0012528
Kia,KMX,Car,180,4,8,3750,0.2100000,274.0000000,0.0117000
Kia,KMX,Car,180,4,8,3750,0.0500000,186.0000000,0.0022000
Kia,KMX,Car,180,4,8,3375,0.0376306,159.9936668,0.0012611
Kia,KMX,Car,180,4,8,3375,0.2438928,237.4399872,0.0078499
Kia,KMX,Car,180,4,8,3500,0.2100000,251.0000000,0.0067000
Kia,KMX,Car,180,4,8,3500,0.0200000,157.0000000,0.0012000
Kia,KMX,Car,180,4,8,3625,0.2800000,259.0000000,0.0060000
Kia,KMX,Car,180,4,8,3625,0.0100000,167.0000000,0.0015000
Kia,KMX,Car,290,4,8,3875,0.4000000,295.0000000,0.0093000
Kia,KMX,Car,290,4,8,3875,0.0900000,190.0000000,0.0015000
Kia,KMX,Car,290,4,8,3875,0.4900000,303.0000000,0.0164000
Kia,KMX,Car,290,4,8,3875,0.1800000,357.0000000,0.0085000
Kia,KMX,Car,290,4,8,3875,0.7000000,327.0000000,0.0197000
Kia,KMX,Car,290,4,8,3875,0.2300000,309.0000000,0.0138000
Kia,KMX,Car,290,4,8,3875,0.2700000,199.0000000,0.0031000
Kia,KMX,Car,290,4,8,3875,0.3600000,310.0000000,0.0165000
Kia,KMX,Car,290,4,8,3875,0.1700000,376.0000000,0.0112000
Kia,KMX,Car,290,4,8,3875,0.5800000,339.0000000,0.0228000
Kia,KMX,Car,104,4,6,3500,0.0500000,124.0000000,0.0005000
Kia,KMX,Car,104,4,6,3500,0.0100000,130.0000000,0.0007000
Kia,KMX,Car,104,4,6,3500,0.0300000,198.0000000,0.0025000
Kia,KMX,Car,104,4,6,3500,0.0100000,160.0000000,0.0012000
Kia,KMX,Car,104,4,6,3500,0.3300000,194.0000000,0.0476000
Kia,KMX,Car,104,4,6,3625,0.0200000,192.0000000,0.0006000
Kia,KMX,Car,104,4,6,3625,0.2400000,215.0000000,0.0675000
Kia,KMX,Car,104,4,6,3625,0.5700000,218.0000000,0.0074000
Kia,KMX,Car,104,4,6,3625,0.0500000,137.0000000,0.0033000
Kia,KMX,Car,104,4,6,3625,0.0700000,146.0000000,0.0006000
Kia,KMX,Car,104,4,6,3375,0.0400000,123.0000000,0.0034000
Kia,KMX,Car,104,4,6,3375,0.0200000,130.0000000,0.0001000
Kia,KMX,Car,104,4,6,3375,0,161.0000000,0.0010000
Kia,KMX,Car,104,4,6,3375,0.1700000,196.0000000,0.0055000
Kia,KMX,Car,104,4,6,3375,0.4500000,198.0000000,0.0237000
Kia,KMX,Car,38,,1,4250,,,
Kia,KMX,Car,38,,1,4250,,,
Kia,KMX,Car,104,4,6,3750,0.2144000,207.9213000,0.0043000
Kia,KMX,Car,104,4,6,3750,0.1288000,186.5274000,0.0004000
Kia,KMX,Car,104,4,6,3750,1.5575000,198.6090000,0.0083000
Kia,KMX,Car,104,4,6,3750,0.2649000,140.1986000,0.0007000
Kia,KMX,Car,104,4,6,3750,0.1022000,144.7398000,0.0015000
Kia,KMX,Car,104,4,6,3750,,,
Kia,KMX,Car,104,4,6,3750,,,
Kia,KMX,Car,120,4,1,2875,0.0196490,145.9129100,0.0049049
Kia,KMX,Car,120,4,1,2875,0.1257760,203.5941540,0.0138363
Kia,KMX,Car,120,4,1,3000,0.1143000,212.9153000,0.0146000
Kia,KMX,Car,120,4,1,3000,0.0076000,149.8351000,0.0048000
Kia,KMX,Car,120,4,1,2875,0.0786000,201.9875000,0.0189000
Kia,KMX,Car,120,4,1,2875,0.0098000,152.7384000,0.0052000
Kia,KMX,Car,120,4,1,3000,0.0904000,206.0793000,0.0177000
Kia,KMX,Car,120,4,1,3000,0.0077000,156.3472000,0.0054000
Kia,KMX,Truck,175,4,7,3625,0.7120000,275.8915000,0.0171000
Kia,KMX,Truck,175,4,7,3625,0.3625000,208.6602000,0.0015000
Kia,KMX,Truck,147,4,8,3500,0.1229000,201.9856000,0.0024000
Kia,KMX,Truck,147,4,8,3500,0.3036000,255.5025000,0.0080000
Kia,KMX,Truck,147,4,8,3250,0.2086427,230.2967174,0.0111715
Kia,KMX,Truck,147,4,8,3250,0.1824279,176.9478030,0.0022909
Kia,KMX,Truck,191,4,8,4000,0.1774000,289.2956000,0.0056000
Kia,KMX,Truck,191,4,8,4000,0.0346000,199.6888000,0.0020000
Kia,KMX,Truck,191,4,8,4000,0.3033000,333.1855000,0.0076000
Kia,KMX,Truck,191,4,8,4000,0.1560000,283.5275000,0.0063000
Kia,KMX,Truck,191,4,8,4000,0.0121000,200.2436000,0.0022000
Kia,KMX,Truck,191,4,8,4000,0.6996000,341.4638000,0.0065000
Kia,KMX,Truck,191,4,8,4250,0.1899000,298.8122000,0.0136000
Kia,KMX,Truck,191,4,8,4250,0.0388000,219.8025000,0.0045000
Kia,KMX,Truck,191,4,8,4250,6.0646000,377.0886000,0.0186000
Kia,KMX,Truck,281,4,8,4250,0.4211000,311.4417000,0.0148000
Kia,KMX,Truck,281,4,8,4250,0.0777000,224.4690000,0.0035000
Kia,KMX,Truck,281,4,8,4250,0.3624000,315.0587000,0.0145000
Kia,KMX,Truck,281,4,8,4250,0.0648000,212.4306000,0.0031000
Kia,KMX,Truck,281,4,8,4500,0.3143000,325.6140000,0.0150000
Kia,KMX,Truck,281,4,8,4500,0.0576000,233.7900000,0.0023000
Kia,KMX,Car,177,4,6,4250,0.1229000,165.7687000,0.0020000
Kia,KMX,Car,177,4,6,4250,0.1398000,180.3639000,0.0001000
Kia,KMX,Car,177,4,6,4250,0.1662000,267.0408000,0.0003000
Kia,KMX,Car,177,4,6,4250,0.2372000,226.2099000,0.0041000
Kia,KMX,Car,177,4,6,4250,0.4844000,232.2966000,0.0058000
Kia,KMX,Car,177,4,6,4500,0.0734000,176.0187000,0.0057000
Kia,KMX,Car,177,4,6,4500,0.0633000,187.4510000,0
Kia,KMX,Car,177,4,6,4500,0.0698000,278.6302000,0
Kia,KMX,Car,177,4,6,4500,0.0951000,234.0100000,0.0045000
Kia,KMX,Car,177,4,6,4500,0.3599000,243.8950000,0.0049000
Kia,KMX,Car,177,4,6,4500,0.1058000,183.5309000,0.0019000
Kia,KMX,Car,177,4,6,4500,0.0831000,197.9485000,0
Kia,KMX,Car,177,4,6,4500,0.1523000,283.6980000,0.0016000
Kia,KMX,Car,177,4,6,4500,0.0826000,242.0871000,0.0050000
Kia,KMX,Car,177,4,6,4500,0.2952000,263.8627000,0.0063000
Kia,KMX,Car,177,4,6,4750,0.0762000,189.2626000,0.0027000
Kia,KMX,Car,177,4,6,4750,0.1354000,198.6933000,0.0001000
Kia,KMX,Car,177,4,6,4750,0.1810000,285.4798000,0.0006000
Kia,KMX,Car,177,4,6,4750,0.1436000,249.4805000,0.0042000
Kia,KMX,Car,177,4,6,4750,0.2790000,269.8586000,0.0068000
Kia,KMX,Car,177,4,6,4750,,,
Kia,KMX,Car,177,4,6,4750,,,
Kia,KMX,Car,147,4,1,3250,0.1404000,192.2307000,0.0025000
Kia,KMX,Car,147,4,1,3250,0.2276000,259.3998000,0.0042000
Kia,KMX,Car,147,4,1,3250,0.1507000,258.8737000,0.0049000
Kia,KMX,Car,147,4,1,3250,0.1446000,237.7142000,0.0041000
Kia,KMX,Car,147,4,1,3250,0.1136000,176.1437000,0.0029000
Kia,KMX,Car,147,4,1,3125,0.1846000,185.8516000,0.0021000
Kia,KMX,Car,147,4,1,3125,0.1394000,247.5673000,0.0041000
Kia,KMX,Car,147,4,1,3125,0.1497000,248.4110000,0.0051000
Kia,KMX,Car,201,4,7,3375,0.4360000,342.9003000,0.0090000
Kia,KMX,Car,201,4,7,3375,0.7062000,299.1791000,0.0247000
Kia,KMX,Car,201,4,7,3375,0.3774683,262.1166733,0.0078978
Kia,KMX,Car,201,4,7,3375,0.1932061,189.0090770,0.0015558
Kia,KMX,Car,201,4,7,3375,0.9584389,297.1264954,0.0113173
Kia,KMX,Truck,235,4,6,4000,0.1600000,353.0000000,0.0109000
Kia,KMX,Truck,235,4,6,4000,0.0200000,230.0000000,0.0032000
Kia,KMX,Truck,235,4,6,4000,0.1700000,369.0000000,0.0112000
Kia,KMX,Truck,235,4,6,4000,0.0300000,262.0000000,0.0042000
Kia,KMX,Truck,260,4,6,3750,0.1065724,215.5598267,0.0033974
Kia,KMX,Truck,260,4,6,3750,0.0799035,316.6321849,0.0086278
Kia,KMX,Truck,260,4,6,3625,0.0200000,208.0000000,0.0020000
Kia,KMX,Truck,260,4,6,3625,0.1000000,311.0000000,0.0050000
Kia,KMX,Truck,260,4,6,3875,0.1200000,333.0000000,0.0087000
Kia,KMX,Truck,260,4,6,3875,0.2000000,254.0000000,0.0019000
Kia,KMX,Truck,260,4,6,3875,0.1400000,332.0000000,0.0055000
Kia,KMX,Truck,260,4,6,3875,0.0800000,253.0000000,0.0034000
Kia,KMX,Truck,260,4,6,3750,0.0600000,211.0000000,0.0051000
Kia,KMX,Truck,260,4,6,3750,0.2200000,307.0000000,0.0154000
Kia,KMX,Truck,260,4,6,3625,0.0600000,204.0000000,0.0031000
Kia,KMX,Truck,260,4,6,3625,0.1300000,303.0000000,0.0148000
Kia,KMX,Truck,260,4,6,3875,0.2100000,242.0000000,0.0034000
Kia,KMX,Truck,260,4,6,3875,0.1800000,321.0000000,0.0151000
Kia,KMX,Truck,260,4,6,3875,0.1500000,251.0000000,0.0026000
Kia,KMX,Truck,260,4,6,3875,0.1900000,329.0000000,0.0164000
Kia,KMX,Car,300,4,8,4000,0.2400000,370.0000000,0.0236000
Kia,KMX,Car,300,4,8,4000,0.2900000,349.0000000,0.0051000
Kia,KMX,Car,300,4,8,4000,0.2200000,304.0000000,0.0226000
Kia,KMX,Car,300,4,8,4000,0.2411000,313.9846000,0.0273000
Kia,KMX,Car,300,4,8,4000,0.2952000,435.8749000,0.0158000
Kia,KMX,Car,300,4,8,4000,0.5106000,402.5043000,0.0134000
Kia,KMX,Car,300,4,8,4000,0.2580000,356.0236000,0.0144000
Kia,KMX,Car,300,4,8,4000,0.0722000,241.8385000,0.0038000
Kia,KMX,Car,300,4,8,4000,0.1214000,292.5622000,0.0156000
Kia,KMX,Car,300,4,8,4000,0.0373000,195.1527000,0.0026000
Kia,KMX,Car,300,4,8,4250,0.5711000,376.5848000,0.0160000
Kia,KMX,Car,300,4,8,4250,0.3910000,355.3037000,0.0337000
Kia,KMX,Car,300,4,8,4250,0.4575000,431.0164000,0.0305000
Kia,KMX,Car,300,4,8,4250,0.7982000,439.9294000,0.0456000
Kia,KMX,Car,300,4,8,4250,0.2325000,349.2080000,0.0094000
Kia,KMX,Car,300,4,8,4250,0.0698000,253.1570000,0.0038000
Kia,KMX,Car,300,4,8,4250,0.2786000,398.0936000,0.0158000
Kia,KMX,Car,300,4,8,4250,0.1642000,335.1182000,0.0705000
Kia,KMX,Car,300,4,8,4250,0.1651000,305.7042000,0.0146000
Kia,KMX,Car,300,4,8,4250,0.1189000,207.1774000,0.0097000
Kia,KMX,Car,368,6,8,4250,0.3900000,370.0000000,0.0029000
Kia,KMX,Car,368,6,8,4250,0.0100000,396.0000000,0.0065000
Kia,KMX,Car,368,6,8,4250,0.0800000,367.0000000,0.0064000
Kia,KMX,Car,368,6,8,4250,0,248.0000000,0.0024000
Kia,KMX,Car,368,6,8,4250,0.9800000,446.0000000,0.0052000
Kia,KMX,Car,368,6,8,4250,0.0600000,387.0000000,0.0058000
Kia,KMX,Car,368,6,8,4250,0,306.0000000,0.0017000
Kia,KMX,Car,368,6,8,4250,0,528.0000000,0.0021000
Kia,KMX,Car,368,6,8,4250,0.5400000,530.0000000,0.0051000
Kia,KMX,Car,368,6,8,4250,0.5100000,441.0000000,0.0033000
Kia,KMX,Car,368,6,8,4500,0,264.0000000,0.0042000
Kia,KMX,Car,368,6,8,4500,0.0500000,327.0000000,0.0077000
Kia,KMX,Car,368,6,8,4500,0.0100000,453.0000000,0.0093000
Kia,KMX,Car,368,6,8,4500,0.7800000,479.0000000,0.0088000
Kia,KMX,Car,368,6,8,4500,0.5000000,465.0000000,0.0024000
Kia,KMX,Car,368,6,8,4500,0,319.0000000,0.0022000
Kia,KMX,Car,368,6,8,4500,0.0500000,393.0000000,0.0076000
Kia,KMX,Car,368,6,8,4500,0.8500000,552.0000000,0.0050000
Kia,KMX,Car,368,6,8,4500,0,534.0000000,0.0044000
Kia,KMX,Car,368,6,8,4500,0.5600000,389.0000000,0.0040000
Kia,KMX,Truck,291,6,8,4750,0.0062000,259.3989000,0.0037000
Kia,KMX,Truck,291,6,8,4750,0.1748000,372.3962000,0.0230000
Kia,KMX,Truck,291,6,8,4750,0.1456000,384.1818000,0.0108000
Kia,KMX,Truck,291,6,8,4750,0.0222000,260.6006000,0.0054000
Kia,KMX,Car,291,,8,4500,0.2074000,349.6142000,0.0193000
Kia,KMX,Car,291,,8,4500,0.0058000,238.0000000,0.0060000
"Lucid USA, Inc",LMU,Car,1111,,1,5500,,,
"Lucid USA, Inc",LMU,Car,1111,,1,5500,,,
"Lucid USA, Inc",LMU,Car,1111,,1,5500,,,
"Lucid USA, Inc",LMU,Car,1111,,1,5500,,,
"Lucid USA, Inc",LMU,Car,933,,1,5500,,,
"Lucid USA, Inc",LMU,Car,933,,1,5500,,,
"Lucid USA, Inc",LMU,Car,933,,1,5500,,,
"Lucid USA, Inc",LMU,Car,933,,1,5500,,,
"Lucid USA, Inc",LMU,Car,819,,1,5500,,,
"Lucid USA, Inc",LMU,Car,819,,1,5500,,,
"Lucid USA, Inc",LMU,Car,819,,1,5500,,,
"Lucid USA, Inc",LMU,Car,819,,1,5500,,,
Maserati,MAX,Both,424,6,8,4750,0.2740930,402.3640000,0.0190760
Maserati,MAX,Both,424,6,8,4750,0.0657610,251.2310000,0.0046810
Maserati,MAX,Both,424,6,8,5000,0.3967530,448.2620000,0.0213580
Maserati,MAX,Both,424,6,8,5000,0.0756190,272.7660000,0.0054850
Maserati,MAX,Both,424,6,8,5000,0.5298150,404.0400000,0.0660860
Maserati,MAX,Both,572,8,8,5000,0.4054020,532.4700000,0.0188980
Maserati,MAX,Both,572,8,8,5000,0.1038760,322.6250000,0.0347230
Maserati,MAX,Both,345,6,8,5250,0.5304700,457.2075000,0.0160310
Maserati,MAX,Both,345,6,8,5250,0.2462300,293.2281000,0.0144840
Maserati,MAX,Both,523,8,8,5250,0.5267370,532.2410000,0.0268290
Maserati,MAX,Both,523,8,8,5250,0.1480600,334.7780000,0.0010170
Maserati,MAX,Both,523,8,8,5250,1.5445140,496.8710000,0.0513670
Maserati,MAX,Both,523,8,8,5250,0.9752640,572.0490000,0.0048280
Maserati,MAX,Both,523,8,8,5250,1.5834960,629.8670000,0.0377000
Maserati,MAX,Car,621,6,8,3875,0.4907020,481.5801000,0.0055800
Maserati,MAX,Car,621,6,8,3875,0.2538840,276.2628000,0
Maserati,MAX,Car,621,6,8,3875,0.4058820,379.8766000,0.0104340
Maserati,MAX,Car,621,6,8,3875,0.5412000,526.5845000,0.0012010
Maserati,MAX,Car,621,6,8,3875,0.9238590,530.0426000,0.0172490
Maserati,MAX,Both,424,6,8,5000,0.3459770,435.3367000,0.0181550
Maserati,MAX,Both,424,6,8,5000,0.0936100,261.5061000,0.0037910
Maserati,MAX,Both,424,6,8,5000,0.5843270,385.6764000,0.0663650
MAZDA,TKX,Car,186,4,6,3750,0.0181200,200.9340000,0.0048670
MAZDA,TKX,Car,186,4,6,3750,0.2669900,288.9230000,0.0094140
MAZDA,TKX,Car,227,4,6,3875,0.2576500,311.8910000,0.0113077
MAZDA,TKX,Car,227,4,6,3875,0.0156800,211.5020000,0.0053224
MAZDA,TKX,Car,227,4,6,3875,0.0144200,212.2670000,0.0047471
MAZDA,TKX,Car,227,4,6,3875,0.0062300,202.2060000,0.0040818
MAZDA,TKX,Truck,187,4,6,4000,0.1314100,285.8510000,0.0069626
MAZDA,TKX,Truck,187,4,6,4000,0.0062400,208.1500000,0.0034397
MAZDA,TKX,Truck,187,4,6,4000,0.1950400,288.0800000,0.0062811
MAZDA,TKX,Truck,187,4,6,4000,0.0067300,206.9070000,0.0037102
MAZDA,TKX,Truck,227,4,6,4250,0.1869100,319.3080000,0.0161188
MAZDA,TKX,Truck,227,4,6,4250,0.0228500,230.1280000,0.0043126
MAZDA,TKX,Truck,227,4,6,4750,0.1915000,340.5880000,0.0282189
MAZDA,TKX,Truck,227,4,6,4750,0.0381000,233.7890000,0.0081777
MAZDA,TKX,Truck,227,4,6,4750,0.1725300,345.0870000,0.0260652
MAZDA,TKX,Truck,227,4,6,4750,0.0347700,242.3220000,0.0074102
MAZDA,TKX,Car,227,4,6,3750,0.3169000,298.1340000,0.0129208
MAZDA,TKX,Car,227,4,6,3750,0.0193800,189.8830000,0.0037362
MAZDA,TKX,Car,227,4,6,3750,0.2265400,295.8180000,0.0122478
MAZDA,TKX,Car,227,4,6,3750,0.0034100,197.8150000,0.0049644
MAZDA,TKX,Car,186,4,6,3375,0.1676400,284.2380000,0.0077907
MAZDA,TKX,Car,186,4,6,3375,0.0052600,186.6000000,0.0023617
MAZDA,TKX,Car,186,4,6,3625,0.1870400,277.5980000,0.0102778
MAZDA,TKX,Car,186,4,6,3625,0.0119900,189.2460000,0.0049717
MAZDA,TKX,Car,186,4,6,3625,0.1481000,279.8440000,0.0118506
MAZDA,TKX,Car,186,4,6,3625,0.0013600,196.0040000,0.0047940
MAZDA,TKX,Car,186,4,6,3375,0.1346000,264.0930000,0.0123526
MAZDA,TKX,Car,186,4,6,3375,0.0002000,179.7980000,0.0044796
MAZDA,TKX,Car,155,,6,3250,0.6961347,242.2231501,0.0100719
MAZDA,TKX,Car,155,,6,3250,0.0373369,170.7354070,0.0031349
MAZDA,TKX,Car,186,4,6,3375,0.1469200,255.2230000,0.0087523
MAZDA,TKX,Car,186,4,6,3375,0.0002900,163.5740000,0.0054583
MAZDA,TKX,Car,186,4,6,3375,0.0551800,263.0780000,0.0097250
MAZDA,TKX,Car,186,4,6,3375,0.0037100,174.0280000,0.0043796
MAZDA,TKX,Car,108,,1,4000,,,
MAZDA,TKX,Car,108,,1,4000,,,
MAZDA,TKX,Car,181,4,6,2750,0.2399800,260.2570000,0.0178641
MAZDA,TKX,Car,181,4,6,2750,0.0282900,181.9450000,0.0031376
MAZDA,TKX,Car,181,4,6,2750,0.0180417,172.2378243,0.0020408
MAZDA,TKX,Car,181,4,6,2750,0.1853941,260.9270968,0.0125921
McLaren Automotive ,MLN,Car,710,8,7,3625,0.3263710,467.7000000,0.0319390
McLaren Automotive ,MLN,Car,710,8,7,3625,0.0160930,300.3000000,0.0048280
McLaren Automotive ,MLN,Car,710,8,7,3625,0.0476000,409.4600000,0.0026000
McLaren Automotive ,MLN,Car,710,8,7,3625,0.1771000,587.0500000,0.0179290
McLaren Automotive ,MLN,Car,710,8,7,3625,1.9823400,602.4900000,0.0613170
McLaren Automotive ,MLN,Car,710,8,7,3625,0.3558740,468.1000000,0.0261690
McLaren Automotive ,MLN,Car,710,8,7,3625,0.0241400,296.8000000,0.0048280
McLaren Automotive ,MLN,Car,710,8,7,3625,0.0394200,409.2400000,0.0010400
McLaren Automotive ,MLN,Car,710,8,7,3625,0.0828900,575.2100000,0.0376870
McLaren Automotive ,MLN,Car,710,8,7,3625,2.0033700,604.3200000,0.0522090
McLaren Automotive ,MLN,Car,755,8,7,3500,0.5601710,508.8900000,0.0193390
McLaren Automotive ,MLN,Car,755,8,7,3500,0.0305780,355.8150000,0.0019510
McLaren Automotive ,MLN,Car,577,6,8,3625,0.2848300,672.0330000,0.0009510
McLaren Automotive ,MLN,Car,577,6,8,3625,0.0016080,408.3830000,0.0229470
McLaren Automotive ,MLN,Car,577,6,8,3625,1.0060760,708.5440000,0.0267120
McLaren Automotive ,MLN,Car,577,6,8,3625,0.0016710,301.1540000,0.0016470
McLaren Automotive ,MLN,Car,577,6,8,3625,0.2350050,425.3880000,0.0052680
McLaren Automotive ,MLN,Car,577,6,8,3625,0.2484250,617.9140000,0.0017340
McLaren Automotive ,MLN,Car,577,6,8,3625,0.0023180,401.5700000,0.0061540
McLaren Automotive ,MLN,Car,577,6,8,3625,0.9010200,698.4780000,0.0269660
McLaren Automotive ,MLN,Car,577,6,8,3625,0.0005520,294.3130000,0.0031010
McLaren Automotive ,MLN,Car,577,6,8,3625,0.1436350,450.3250000,0.0080000
McLaren Automotive ,MLN,Car,612,8,7,3750,0.1631720,464.6000000,0.0115850
McLaren Automotive ,MLN,Car,612,8,7,3750,0.0080000,300.8400000,0.0090000
McLaren Automotive ,MLN,Car,612,8,7,3750,0.0490000,429.1000000,0.0080000
McLaren Automotive ,MLN,Car,612,8,7,3750,0.0890000,663.3500000,0.0180000
McLaren Automotive ,MLN,Car,612,8,7,3750,0.4183850,596.8500000,0.0338800
Mercedes-Benz,MBX,Car,188,4,7,3750,0.1699500,282.5200000,0.0123900
Mercedes-Benz,MBX,Car,188,4,7,3750,0.0754800,170.9600000,0.0017700
Mercedes-Benz,MBX,Car,188,4,7,3750,0.3466500,277.4800000,0.0141600
Mercedes-Benz,MBX,Car,188,4,7,3750,0.1345400,175.8600000,0.0033800
Mercedes-Benz,MBX,Car,302,4,7,3875,0.6717415,317.9009491,0.0131966
Mercedes-Benz,MBX,Car,302,4,7,3875,0.2603924,207.1558786,0.0074030
